id,alt,price,time,conven,comfort,meals,petfr,emipp,nonsig1,nonsig2,nonsig3,choice
6239,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6240,1,6.0,8.24827359,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6240,2,7.0,3.34720076,4.0,4.5,6.0,0.0,0.5,-0.05613942,3.0,2.0,1.0
6240,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6241,1,5.84617771,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6241,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,3.26540983,1.0
6241,3,11.0,2.51555449,8.0,2.0,4.0,4.7769186,7.0,6.20571702,1.0,4.80786506,0.0
6242,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.77582355,1.94082371,5.0,0.0
6242,2,7.0,3.5,5.02555889,4.5,6.0,0.0,0.5,1.27414383,3.0,2.0,0.0
6242,3,12.75846334,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6243,1,6.0,6.0,1.83892573,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6243,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6243,3,10.60678774,3.0,8.0,3.91736762,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6244,1,6.0,6.0,3.20064837,4.0,8.63604911,0.0,2.0,4.0,1.0,5.0,0.0
6244,2,7.0,3.5,4.0,4.7634159,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6244,3,12.24816248,3.98997962,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6245,1,6.0,5.17849766,3.0,4.0,7.0,-2.0612927,1.56548643,4.0,1.0,5.0,0.0
6245,2,7.63958138,3.5,4.54556952,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
6245,3,11.0,3.0,8.0,3.10218746,5.63474789,3.0,7.0,5.0,1.0,4.0,1.0
6246,1,6.0,7.40232095,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6246,2,7.0,3.5,4.0,4.5,4.54921814,0.0,0.5,2.16300178,3.0,2.0,0.0
6246,3,11.0,3.0,8.0,2.0,4.0,4.66820648,7.0,5.0,1.0,4.0,1.0
6247,1,6.0,6.0,3.0,4.0,7.0,0.0,1.20632778,4.0,1.0,5.0,1.0
6247,2,7.0,6.00279953,2.5403699,4.5,6.0,-2.624407,0.5,1.99432498,3.0,2.0,0.0
6247,3,11.0,3.0,8.0,1.45039828,4.0,3.0,7.0,5.0,0.35181295,4.0,0.0
6248,1,6.0,6.0,3.0,4.0,7.03795018,0.0,2.0,4.0,1.0,4.25020366,0.0
6248,2,6.90400986,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6248,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6249,1,6.0,6.0,3.0,3.86051813,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6249,2,7.0,3.5,3.3273776,4.5,6.0,0.0,0.5,1.63194546,3.0,2.0,1.0
6249,3,11.03141497,3.0,8.0,2.0,4.0,3.0,7.0,5.91277942,1.0,4.0,0.0
6250,1,6.0,6.0,3.26119339,4.0,7.0,0.0,2.0,4.0,1.0,4.4400644,1.0
6250,2,7.0,3.5,4.0,4.5,2.93702667,0.0,0.5,2.0,3.0,2.0,0.0
6250,3,11.0,3.0,8.0,1.11041784,2.68949194,3.26150736,5.07775074,5.0,1.0,4.0,0.0
6251,1,6.0,6.0,3.0,4.0,8.19691101,0.0,2.0,4.0,1.0,5.81103886,0.0
6251,2,7.0,3.5,4.0,5.69666519,6.0,0.0,0.5,2.0,3.0,2.69919245,1.0
6251,3,11.0,3.0,8.31238526,1.74061168,4.0,4.77285681,7.0,4.63658559,1.0,4.0,0.0
6252,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.40470809,5.0,0.0
6252,2,7.0,3.5,4.0,4.5,7.43013497,0.0,0.5,2.0,2.6393016,2.0,1.0
6252,3,10.91877235,3.0,8.19629022,2.0,3.32258822,3.0,7.0,5.0,1.0,4.75400887,0.0
6253,1,6.0,6.0,3.0,4.0,7.0,0.48280294,2.0,4.0,1.0,5.0,0.0
6253,2,7.0,3.5,5.14622791,6.70235542,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6253,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6254,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6254,2,7.0,3.8956625,3.62357641,5.25710807,5.54623,0.0,0.5,2.0,3.0,2.0,1.0
6254,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6255,1,6.0,6.0,1.68318531,4.0,7.0,0.0,2.0,4.0,1.0,5.09773018,0.0
6255,2,7.0,3.5,4.0,3.66588337,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6255,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,0.27793618,4.0,0.0
6256,1,6.0,6.0,2.47963716,4.0,7.0,0.0,2.0,4.0,1.0,5.68365265,0.0
6256,2,7.31688066,3.5,4.31265257,4.5,6.0,0.0,1.07959973,2.0,3.0,2.0,1.0
6256,3,10.57674487,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6257,1,6.0,6.39483491,2.83157223,2.75553199,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6257,2,7.0,3.5,4.0,4.5,4.70708293,-0.3986297,0.5,2.0,3.0,2.0,1.0
6257,3,9.73776318,4.65375941,8.0,2.0529284,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6258,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,6.69352154,0.0
6258,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,1.87498181,2.0,1.0
6258,3,11.0,3.0,8.0,2.0,4.0,2.35977694,6.35269914,5.0,1.0,4.0,0.0
6259,1,6.0,6.0,3.0,4.0,7.0,0.0,3.96788822,4.0,1.0,4.39636158,0.0
6259,2,8.22729163,3.5,4.0,4.5,7.07980571,0.0,0.5,2.0,4.60677804,2.0,1.0
6259,3,10.57128426,3.29356322,8.0,2.0,4.0,3.0,8.0626049,5.00811024,1.0,4.0,0.0
6260,1,6.0,6.0,3.0,1.98838315,7.0,0.0,2.0,4.0,1.36049136,5.0,0.0
6260,2,7.0,3.5,4.0,4.5,6.0,0.71175252,0.5,2.0,3.0,2.0,1.0
6260,3,11.0,3.0,8.0,3.39512846,4.0,3.0,7.0,5.0,1.66699836,5.04300552,0.0
6261,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6261,2,7.0,3.5,4.48806728,3.29666808,6.0,0.0,0.5,2.0,3.0,2.0,0.0
6261,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6262,1,6.0,6.0,3.0,4.0,6.97518975,1.44861426,2.0,4.0,1.0,5.0,1.0
6262,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,1.90923729,4.44553532,2.57257455,0.0
6262,3,11.0,3.0,8.0,2.95473708,1.9733684,3.0,7.0,5.0,1.0,4.0,0.0
6263,1,6.0,5.81734786,3.0,4.0,7.0,0.0,3.18899438,4.0,2.87637107,5.0,0.0
6263,2,6.60738144,3.5,4.0,4.5,6.0,0.0,-0.18627001,2.0,3.81745904,2.0,1.0
6263,3,11.0,3.0,8.0,0.43367108,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6264,1,6.0,6.0,3.0,4.0,9.13208968,0.0,2.0,5.48140128,1.0,5.0,0.0
6264,2,7.0,2.67837059,4.0,4.5,6.0,1.28511883,0.5,2.0,3.0,1.30487359,1.0
6264,3,11.0,3.0,8.0,1.53473184,4.0,4.53969996,7.0,5.0,1.0,4.0,0.0
6265,1,4.96190162,6.0,5.06892229,4.0,7.0,0.0,2.0,4.63137236,1.0,4.74261061,0.0
6265,2,5.49838583,3.5,4.0,4.5,6.0,0.0,2.30659233,2.0,3.0,2.0,0.0
6265,3,11.0,3.0,8.0,1.13713372,4.0,3.5751796,7.0,5.0,1.0,4.0,1.0
6266,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6266,2,7.0,3.5,4.42509518,4.5,6.0,0.0,0.5,2.0,3.557715,1.48826489,1.0
6266,3,11.0289172,2.42387794,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6267,1,7.39104604,6.0,3.0,4.0,6.18059564,0.0,2.0,4.0,1.0,5.70678679,0.0
6267,2,8.02405631,3.5,4.0,5.67317702,5.67702233,0.0,0.5,2.0,3.0,2.0,0.0
6267,3,12.00984407,3.0,8.0,2.0,4.07866753,3.0,7.0,5.0,1.0,4.0,1.0
6268,1,6.0,6.0,3.0,1.89273059,6.88368496,0.0,2.0,4.0,1.0,5.0,0.0
6268,2,7.01614636,3.5,4.0,4.94941547,6.42337532,0.0,0.5,2.00574701,3.0,3.19889628,0.0
6268,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,2.90239358,1.0
6269,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6269,2,7.0,3.5,4.0,2.7896219,6.0,0.0,0.5,2.0,3.0,2.0,0.0
6269,3,11.0,3.0,8.0,2.0,4.0,3.0,7.14534117,5.0,1.0,4.0,1.0
6270,1,6.0,4.6817927,3.25837052,3.02891443,7.0,0.0,2.0,4.0,1.0,5.0,1.0
6270,2,7.0,5.20066865,2.99379853,3.08542933,6.0,-0.59155358,1.22815988,2.0,3.0,2.0,0.0
6270,3,11.0,3.0,8.0,2.0,2.63628361,3.0,7.0,5.0,1.0,4.0,0.0
6271,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.74157409,5.0,0.0
6271,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.02847425,1.0
6271,3,11.0,2.46334958,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6272,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6272,2,7.0,3.5,5.04776139,4.5,6.0,0.0,0.5,3.58800243,3.0,2.0,1.0
6272,3,11.0,3.0,8.0,2.0,4.0,3.0,7.54248841,5.0,1.27084602,4.58274778,0.0
6273,1,6.0,6.0,3.0,4.0,7.0,0.0,0.34181952,4.0,1.0,5.0,0.0
6273,2,7.0,3.5,4.0,3.80926086,6.0,0.0,0.5,2.0,2.98426146,1.69251161,1.0
6273,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6274,1,4.51134569,6.0,3.0,4.0,8.35257668,0.0,0.95882614,3.87260065,1.0,5.0,0.0
6274,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.53881504,1.0
6274,3,10.32861337,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6275,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6275,2,7.77812488,3.64192335,4.0,4.5,6.0,0.0,2.48285214,2.0,3.26120894,2.0,0.0
6275,3,11.0,3.0,6.95135289,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6276,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,2.07088702,0.0
6276,2,7.0,4.67326688,4.0,4.5,6.0,0.6706266,0.5,2.0,3.0,2.0,0.0
6276,3,11.0,1.9209739,6.92502815,2.0,4.0,3.0,7.0,5.0,0.83268209,4.0,1.0
6277,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6277,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6277,3,11.0,3.0,6.73583344,2.0,4.0,2.81265088,7.0,5.0,1.0,4.92122925,0.0
6278,1,6.0,6.0,3.0,4.0,7.0,0.75592374,2.0,4.0,2.92327548,5.0,0.0
6278,2,7.0,3.5,4.0,4.81173735,6.0,0.19642799,-0.45706526,2.0,3.0,2.0,1.0
6278,3,11.0,3.0,8.57394687,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6279,1,6.0,6.0,3.0,3.16672301,7.0,0.0,2.79120311,4.0,1.62058404,5.0,0.0
6279,2,7.44837514,4.15562584,4.0,4.5,6.0,2.05759544,0.5,2.0,2.99332288,2.0,1.0
6279,3,11.0,3.0,8.0,1.91429937,4.11495325,3.76457639,7.0,5.0,1.0,4.0,0.0
6280,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,3.69639464,1.0,5.0,0.0
6280,2,7.0,3.5,4.0,6.09934933,6.0,-0.84111822,0.5,2.0,4.59254845,2.0,1.0
6280,3,11.0,3.0,7.73931086,2.0,4.0,3.0,7.0,4.21448606,1.0,4.0,0.0
6281,1,6.0,6.0,3.0,4.0,7.0,0.64865345,2.0,4.0,1.0,5.0,1.0
6281,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,3.05635519,3.0,2.0,0.0
6281,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,6.92536586,2.0008945,4.0,0.0
6282,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,2.64810403,0.61020826,5.0,0.0
6282,2,7.0,4.56425182,5.56682706,4.5,6.0,0.0,2.11415647,2.24368187,3.0,2.0,1.0
6282,3,11.9933672,3.0,8.0,2.0,3.51903485,3.0,7.0,5.0,1.55596478,4.0,0.0
6283,1,6.0,6.0,3.49295429,4.0,7.0,-1.09410201,0.25779005,4.15224921,1.0,4.47334877,0.0
6283,2,8.26059221,5.41358448,4.0,5.82889077,6.0,0.0,0.5,2.0,3.0,2.0,0.0
6283,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,4.6614032,1.0,4.42291339,1.0
6284,1,6.0,6.0,3.0,4.0,7.0,-0.39909756,2.0,4.0,1.0,5.0,0.0
6284,2,7.0,3.5,4.8282595,4.5,6.19562646,0.0,0.5,1.92170125,3.0,2.18833828,1.0
6284,3,11.89996549,4.15108438,8.0,2.0,4.0,3.0,6.97957976,5.68219078,1.0,4.0,0.0
6285,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6285,2,7.60204163,3.5,4.97672152,4.5,6.0,0.0,0.5,2.0,3.0,0.94517985,1.0
6285,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6286,1,5.79523266,4.59403826,3.0,4.0,8.86658781,0.0,2.0,4.0,1.0,5.0,1.0
6286,2,7.0,2.54686771,4.0,4.5,5.64904028,-0.90298785,0.34311099,2.0,3.0,2.0,0.0
6286,3,11.0,3.0,8.0,2.0,4.0,3.0,6.98676621,5.0,1.0,4.0,0.0
6287,1,5.49097876,6.0,3.0,2.61848085,7.0,0.0,1.72254805,4.0,0.02746892,5.0,0.0
6287,2,7.0,3.5,3.55374125,4.5,6.11229907,0.0,0.32830975,2.0,3.0,2.0,1.0
6287,3,11.0,3.0,7.68656894,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6288,1,6.75808754,7.69249806,3.0,4.0,6.90100884,0.0,2.0,4.0,1.0,5.0,0.0
6288,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,1.78714422,2.0,1.0
6288,3,12.66374757,3.0,8.0,2.0,4.0,3.0,7.0,5.60524954,1.0,4.0,0.0
6289,1,6.0,5.65776155,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6289,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,2.71230347,2.0,0.0
6289,3,9.59394885,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6290,1,6.0,6.0,3.0,1.83594369,7.24883785,0.0,1.8309052,4.0,1.0,5.0,0.0
6290,2,7.0,5.1248611,4.0,4.5,5.35744139,0.0,0.5,2.0,3.96824867,2.0,0.0
6290,3,11.0,3.0,8.0,2.8171168,4.0,3.0,7.0,5.0,0.28244481,4.48100873,1.0
6291,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6291,2,7.0,3.71023924,5.26401855,4.5,6.0,0.0,0.81124803,1.74522211,3.0,2.0,0.0
6291,3,11.0,3.0,8.0,2.0,4.0,5.38019095,7.0,5.0,1.0,4.0,1.0
6292,1,5.78284383,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6292,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6292,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6293,1,6.0,6.0,3.0,4.0,7.0,0.0,0.89301839,4.0,1.0,5.0,0.0
6293,2,7.0,1.62945391,4.0,4.5,6.0,-1.03556566,0.5,2.0,3.0,2.0,0.0
6293,3,13.13656904,3.0,8.0,2.0,4.0,3.0,7.92420023,5.0,1.46746586,4.0,1.0
6294,1,6.0,6.84099782,3.0,4.0,6.54089662,0.0,2.0,4.0,1.0,5.0,0.0
6294,2,5.84587799,4.30518008,4.0,4.5,6.0,0.0,0.05316081,2.0,2.31399646,0.73606253,1.0
6294,3,10.77450166,1.97907308,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6295,1,6.0,6.0,3.0,4.0,7.0,0.0,1.71607181,4.0,1.0,4.79431833,0.0
6295,2,7.0,3.5,4.0,4.5,5.3536511,0.0,0.5,3.18372854,3.0,2.0,1.0
6295,3,11.0,2.86160327,8.0,2.0,4.0,3.0,7.0,4.46502716,1.0,4.0,0.0
6296,1,6.0,6.0,3.0,4.0,5.02582514,0.0,0.87175151,4.0,1.0,5.26818893,0.0
6296,2,8.29495398,4.48534568,2.67656863,4.5,6.0,0.0,0.65884068,2.0,3.0,2.0,1.0
6296,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,4.97224031,1.0,4.0,0.0
6297,1,5.45150799,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6297,2,7.0,3.5,4.0,4.5,6.0,-0.87810928,0.5,2.0,3.0,2.0,0.0
6297,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6298,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6298,2,6.7192501,3.5,4.0,4.5,5.18366953,0.0,0.5,2.0,3.0,3.23733472,0.0
6298,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6299,1,6.0,6.0,3.0,4.0,7.0,2.04815773,3.80477287,4.0,1.0,5.0,1.0
6299,2,7.0,2.82118651,4.0,4.5,6.0,-0.64533038,0.5,2.0,3.0,2.0,0.0
6299,3,9.14524264,3.0,8.0,2.0,4.0,3.0,7.0,7.34118753,1.0,4.0,0.0
6300,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6300,2,7.0,5.27083366,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6300,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6301,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6301,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.34658928,2.22659134,3.0,2.0,1.0
6301,3,11.0,3.0,8.0,2.0,4.0,1.83004163,7.0,5.0,1.0,4.0,0.0
6302,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,3.97344852,0.0
6302,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.58662597,3.0,2.0,1.0
6302,3,11.0,3.0,8.0,2.0,4.0,4.10790837,8.22162449,5.0,1.0,4.0,0.0
6303,1,5.86092973,6.0,3.0,4.0,7.0,0.0,2.0,4.15384543,1.0,6.07633341,0.0
6303,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6303,3,11.0,3.0,8.0,2.0,3.8905158,3.0,7.0,5.0,1.0,4.0,0.0
6304,1,6.0,6.20393636,3.0,4.0,7.0,0.0,0.95476432,2.08467297,0.88948784,4.75467309,0.0
6304,2,7.0,3.5,4.0,4.5,6.0,-1.66894391,0.5,2.0,3.0,2.0,0.0
6304,3,11.60524336,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
6305,1,6.0,6.0,2.85719671,4.0,7.0,0.0,1.87047856,4.0,2.38982014,5.0,0.0
6305,2,7.0,3.5,4.0,4.5,6.0,0.997287,0.5,2.0,3.0,1.55378818,1.0
6305,3,11.0,1.8338552,8.0,2.0,3.88640561,3.0,7.14921157,6.35677524,1.59642072,4.0,0.0
6306,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6306,2,7.0,4.15407657,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6306,3,11.0,3.0,8.0,2.0,4.82663021,3.15767356,7.0,5.0,0.86581248,4.0,0.0
6307,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6307,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
6307,3,11.0,3.0,8.26256933,2.0,4.0,3.21396762,7.0,5.0,1.0,3.26986522,1.0
6308,1,6.0,6.0,3.0,5.65802432,6.85167657,0.0,1.5401315,4.0,1.0,5.73898865,1.0
6308,2,7.0,3.5,4.0,4.5,6.0,0.0,2.50078172,2.0,3.0,2.0,0.0
6308,3,11.0,3.0,8.0,2.0,4.0,3.72785878,7.0,5.16509426,1.0,4.0,0.0
6309,1,4.70725299,6.0,3.0,3.99163589,7.0,0.0,3.33149137,4.0,1.0,5.0,0.0
6309,2,6.57221698,4.74746133,4.0,4.5,6.0,0.0,0.5,3.28488519,3.0,2.65453534,1.0
6309,3,11.0,3.0,8.0,2.0,4.0,3.4069085,7.0,5.0,1.0,4.0,0.0
6310,1,6.0,6.0,3.0,4.42828235,7.38393338,0.0,2.78957739,4.0,2.01139534,5.0,0.0
6310,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.33311103,2.0,1.0
6310,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,6.24899928,1.0,4.0,0.0
6311,1,6.11322228,6.0,1.92022194,4.0,7.0,0.0,2.0,2.83641931,1.0,5.0,0.0
6311,2,6.0545513,3.5,4.46812971,4.5,6.0,0.0,0.5,-0.93606179,3.0,2.2326593,1.0
6311,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6312,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.25044101,0.0
6312,2,7.0,3.5,4.0,4.5,6.0,-0.30394308,0.5,2.0,2.68418695,2.0,1.0
6312,3,11.0,4.2654666,8.0,2.0,5.15925158,3.0,7.0,5.0,1.0,4.0,0.0
6313,1,6.0,6.0,3.0,4.0,5.87853505,0.0,2.0,4.0,0.76660785,5.0,0.0
6313,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6313,3,11.0,3.0,8.0,2.75604762,4.0,3.0,7.9837778,5.54825106,1.0,4.0,0.0
6314,1,6.0,5.82623325,3.0,4.0,7.0,0.0,2.0,4.0,0.5775534,5.0,0.0
6314,2,7.0,3.5,4.0,4.5,6.25986595,0.0,0.5,1.72597487,3.0,2.0,1.0
6314,3,11.40825744,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6315,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.53659332,5.0,1.0
6315,2,7.0,3.5,4.0,4.5,6.0,-2.35559524,0.5,2.0,3.0,1.33036022,0.0
6315,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6316,1,6.92758273,5.20371229,3.0,5.36597771,7.0,0.0,2.0,4.0,1.0,5.0,1.0
6316,2,7.47174627,3.5,4.0,4.5,6.0,-0.20133635,0.5,2.0,3.08990548,2.0,0.0
6316,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6317,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6317,2,7.0,3.30196809,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6317,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,3.49615631,0.0
6318,1,6.06765623,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6318,2,7.0,3.5,4.0,4.00909659,6.0,-0.92814614,0.5,2.76573608,3.0,3.70295154,1.0
6318,3,11.0,4.64372819,8.44814728,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6319,1,6.0,6.0,3.0,4.0,7.0,-0.96725557,2.0,4.0,1.0,5.0,0.0
6319,2,7.0,3.5,4.0,4.77469018,7.13075182,0.0,0.5,2.0,4.81523136,2.0,1.0
6319,3,11.0,3.0,8.0,2.0,4.0,2.44778232,7.0,3.89844031,1.62614502,4.0,0.0
6320,1,6.0,4.22452471,2.94858712,4.60188727,10.03938497,0.0,2.0,4.0,1.0,5.0,0.0
6320,2,5.6908045,3.5,4.0,3.40871985,5.65662958,0.0,0.5,2.0,2.20453319,2.0,1.0
6320,3,11.0230331,3.0,7.51632285,1.91776135,5.07188777,3.0,7.0,5.42096804,1.05623193,4.0,0.0
6321,1,6.0,6.0,2.73190981,4.0,7.0,0.0,1.34040201,4.0,1.0,5.0,0.0
6321,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6321,3,11.0,3.0,8.0,1.32513798,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6322,1,6.0,6.62627857,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
6322,2,7.0,3.5,4.0,4.5,6.32473878,0.0,0.5,2.0,3.0,2.0,1.0
6322,3,11.0,3.0,8.0,2.0,4.0,3.8097207,7.0,5.0,0.29285339,4.0,0.0
6323,1,5.71520675,6.0,3.0,3.94346339,7.43541053,0.0,2.0,4.0,1.0,5.0,0.0
6323,2,8.18112191,3.5,4.0,4.5,6.0,0.0,-0.41490134,2.0,3.0,3.17451503,1.0
6323,3,11.0,3.0,8.0,2.0,4.88775142,3.0,7.0,4.4873737,2.69137573,4.0,0.0
6324,1,6.0,6.0,2.89301761,3.86284908,5.83852406,-0.36564973,2.0,4.0,1.0,5.0,0.0
6324,2,7.0,3.5,1.64911609,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
6324,3,11.0,2.8025217,8.0,2.0,2.52205555,2.79389215,7.0,5.0,1.0,4.0,0.0
6325,1,6.0,6.0,3.0,4.0,7.0,0.28193832,2.0,3.79311012,1.80506156,5.0,0.0
6325,2,6.83034289,4.41456084,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
6325,3,11.0,3.0,8.0,2.0,4.26808345,3.0,7.0,5.0,1.0,4.0,1.0
6326,1,6.0,6.0,2.02710992,4.0,8.4095404,0.0,2.0,4.0,1.0,3.44249072,0.0
6326,2,6.74436734,3.5,4.0,4.5,6.0,0.0,0.60751501,2.0,2.89173893,2.0,1.0
6326,3,11.0,3.0,8.95883228,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
6327,1,6.0,6.0,3.0,4.0,7.0,1.26485319,2.0,4.0,0.77449828,5.0,0.0
