,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id
2995,1075,WaterTaxi,FALSE,101.695808,2.55127,1.4678842,1,1,1,1,1,no,59,13.5389824,13.5389824,high,3,female,26,no,no,9060201
2996,1076,Ferry,TRUE,27.254873,4.431152,1.4678842,0.6,0.8,0.2,0.8,0.6,no,59,13.5389824,13.5389824,high,3,female,26,no,no,9060201
2997,1076,Helicopter,FALSE,190.303925,18.408203,1.4678842,0.6,1,1,1,1,no,59,13.5389824,13.5389824,high,3,female,26,no,no,9060201
2998,1076,Hovercraft,FALSE,100.116257,3.881836,1.4678842,1,1,1,1,1,no,59,13.5389824,13.5389824,high,3,female,26,no,no,9060201
2999,1076,WaterTaxi,FALSE,101.695808,2.55127,1.4678842,1,1,1,1,1,no,59,13.5389824,13.5389824,high,3,female,26,no,no,9060201
3000,1077,Ferry,TRUE,22.741879,4.431152,1.4678842,0.6,0.6,0.2,0.2,0.6,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3001,1077,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,53,10.8311853,10.8311853,high,0,female,32,yes,yes,9060202
3002,1077,Hovercraft,FALSE,98.852623,3.881836,1.4678842,0.2,1,1,1,1,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3003,1077,WaterTaxi,FALSE,100.116257,2.55127,1.4678842,0.4,1,1,1,1,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3004,1080,Ferry,TRUE,22.741879,4.431152,1.4678842,0.6,0.6,0.2,0.2,0.6,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3005,1080,Helicopter,FALSE,166.312851,18.408203,1.4678842,0.2,1,1,1,1,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3006,1080,Hovercraft,FALSE,122.302139,3.881836,1.4678842,0.2,1,1,1,1,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3007,1080,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,53,10.8311853,10.8311853,high,0,female,32,yes,yes,9060202
3008,1081,Ferry,TRUE,22.741879,4.431152,1.4678842,0.6,0.6,0.2,0.2,0.6,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3009,1081,Helicopter,FALSE,166.312851,18.408203,1.4678842,0.2,1,1,1,1,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3010,1081,Hovercraft,FALSE,87.127861,3.881836,1.4678842,0.2,1,1,1,1,yes,53,10.8311853,10.8311853,high,1,female,32,yes,yes,9060202
3011,1081,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,53,10.8311853,10.8311853,high,0,female,32,yes,yes,9060202
3012,1082,Ferry,TRUE,18.228886,4.431152,1.4678842,0.8,0.2,0.2,0.2,0.6,yes,53,8.1233892,8.1233892,high,1,male,32,yes,no,9060203
3013,1082,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,53,8.1233892,8.1233892,high,0,male,32,yes,no,9060203
3014,1082,Hovercraft,FALSE,97.588982,3.881836,1.4678842,1,1,1,1,1,yes,53,8.1233892,8.1233892,high,1,male,32,yes,no,9060203
3015,1082,WaterTaxi,FALSE,98.536713,2.55127,1.4678842,1,1,1,1,1,yes,53,8.1233892,8.1233892,high,1,male,32,yes,no,9060203
3016,1083,Ferry,TRUE,9.202897,4.431152,1.4678842,0.8,0.2,0.2,0.2,0.6,yes,38,2.7077963,2.7077963,high,3,male,47,yes,no,9060204
3017,1083,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,38,2.7077963,2.7077963,high,0,male,47,yes,no,9060204
3018,1083,Hovercraft,FALSE,95.061707,3.881836,1.4678842,1,1,1,1,1,yes,38,2.7077963,2.7077963,high,3,male,47,yes,no,9060204
3019,1083,WaterTaxi,FALSE,95.377617,2.55127,1.4678842,1,1,1,1,1,yes,38,2.7077963,2.7077963,high,3,male,47,yes,no,9060204
3020,1084,Ferry,TRUE,27.254873,4.431152,1.4678842,0.8,0.4,0.6,0.8,0.6,yes,33,13.5389824,13.5389824,high,1,female,52,yes,no,9060205
3021,1084,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,33,13.5389824,13.5389824,high,0,female,52,yes,no,9060205
3022,1084,Hovercraft,FALSE,100.116257,3.881836,1.4678842,0.8,0.8,0.6,0.6,1,yes,33,13.5389824,13.5389824,high,1,female,52,yes,no,9060205
3023,1084,WaterTaxi,FALSE,101.695808,2.55127,1.4678842,0.8,0.8,1,0.6,1,yes,33,13.5389824,13.5389824,high,1,female,52,yes,no,9060205
3024,1086,Ferry,FALSE,16.040884,4.431152,1.2156152,0.6,0.6,0.6,0.4,0.6,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3025,1086,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,40,7.4210997,7.4210997,high,0,male,45,yes,yes,9060301
3026,1086,Hovercraft,TRUE,76.910858,3.881836,1.2156152,0.8,0.6,0.8,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3027,1086,WaterTaxi,FALSE,77.776649,2.55127,1.2156152,0.6,0.8,0.6,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3028,1087,Ferry,FALSE,16.040884,4.431152,1.2156152,0.6,0.6,0.6,0.4,0.6,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3029,1087,Helicopter,FALSE,148.379578,18.408203,1.2156152,0.6,0.8,0.8,0.8,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3030,1087,Hovercraft,FALSE,113.634697,3.881836,1.2156152,0.8,0.6,0.8,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3031,1087,WaterTaxi,TRUE,77.776649,2.55127,1.2156152,0.6,0.8,0.6,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3032,1088,Ferry,FALSE,16.040884,4.431152,1.2156152,0.6,0.6,0.6,0.4,0.6,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3033,1088,Helicopter,FALSE,148.379578,18.408203,1.2156152,0.6,0.8,0.8,0.8,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3034,1088,Hovercraft,FALSE,113.634697,3.881836,1.2156152,0.8,0.6,0.8,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3035,1088,WaterTaxi,TRUE,77.776649,2.55127,1.2156152,0.6,0.8,0.6,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3036,1089,Ferry,FALSE,16.040884,4.431152,1.2156152,0.6,0.6,0.6,0.4,0.6,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3037,1089,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,40,7.4210997,7.4210997,high,0,male,45,yes,yes,9060301
3038,1089,Hovercraft,FALSE,76.910858,3.881836,1.2156152,0.8,0.6,0.8,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3039,1089,WaterTaxi,TRUE,77.776649,2.55127,1.2156152,0.6,0.8,0.6,0.6,0.8,yes,40,7.4210997,7.4210997,high,2,male,45,yes,yes,9060301
3040,1090,Ferry,FALSE,7.284078,4.431152,1.2156152,0.8,0.6,0.6,0.4,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3041,1090,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,65,1.5565046,1.5565046,high,0,female,20,yes,no,9060302
3042,1090,Hovercraft,TRUE,94.524437,3.881836,1.2156152,0.8,0.8,0.8,0.4,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3043,1090,WaterTaxi,FALSE,94.706032,2.55127,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3044,1091,Ferry,TRUE,7.284078,4.431152,1.2156152,0.8,0.6,0.6,0.4,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3045,1091,Helicopter,FALSE,187.90744,18.408203,1.2156152,0.8,1,1,0.8,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3046,1091,Hovercraft,FALSE,141.423477,3.881836,1.2156152,0.8,0.8,0.8,0.4,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3047,1091,WaterTaxi,FALSE,94.706032,2.55127,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,65,1.5565046,1.5565046,high,1,female,20,yes,no,9060302
3048,1092,Ferry,FALSE,4.689903,4.431152,1.2156152,0.6,0.4,0.4,1,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3049,1092,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,57,0,0,high,0,female,28,yes,no,9060303
3050,1092,Hovercraft,TRUE,93.798065,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3051,1092,WaterTaxi,FALSE,93.798065,2.55127,1.2156152,0.6,0.8,0.6,0.4,1,yes,57,0,0,high,1,female,28,yes,no,9060303
3052,1093,Ferry,TRUE,4.689903,4.431152,1.2156152,0.6,0.4,0.4,1,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3053,1093,Helicopter,FALSE,164.146622,18.408203,1.2156152,0.8,0.8,1,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3054,1093,Hovercraft,FALSE,82.073311,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3055,1093,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,57,0,0,high,0,female,28,yes,no,9060303
3056,1094,Ferry,TRUE,4.689903,4.431152,1.2156152,0.6,0.4,0.4,1,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3057,1094,Helicopter,FALSE,164.146622,18.408203,1.2156152,0.8,0.8,1,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3058,1094,Hovercraft,FALSE,82.073311,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3059,1094,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,57,0,0,high,0,female,28,yes,no,9060303
3060,1095,Ferry,FALSE,4.689903,4.431152,1.2156152,0.6,0.4,0.4,1,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3061,1095,Helicopter,FALSE,187.59613,18.408203,1.2156152,0.8,0.8,1,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3062,1095,Hovercraft,FALSE,93.798065,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3063,1095,WaterTaxi,TRUE,93.798065,2.55127,1.2156152,0.6,0.8,0.6,0.4,1,yes,57,0,0,high,1,female,28,yes,no,9060303
3064,1096,Ferry,FALSE,4.689903,4.431152,1.2156152,0.6,0.4,0.4,1,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3065,1096,Helicopter,FALSE,187.59613,18.408203,1.2156152,0.8,0.8,1,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3066,1096,Hovercraft,FALSE,93.798065,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,yes,57,0,0,high,1,female,28,yes,no,9060303
3067,1096,WaterTaxi,TRUE,93.798065,2.55127,1.2156152,0.6,0.8,0.6,0.4,1,yes,57,0,0,high,1,female,28,yes,no,9060303
3068,1097,Ferry,FALSE,72.384819,4.431152,1.2156152,0.6,0.2,0.2,0.2,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3069,1097,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,31,40.6169472,40.6169472,high,0,male,54,yes,no,9060304
3070,1097,Hovercraft,TRUE,112.75264,3.881836,1.2156152,0.4,0.6,0.6,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3071,1097,WaterTaxi,FALSE,117.491287,2.55127,1.2156152,0.8,0.6,0.6,0.8,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3072,1098,Ferry,FALSE,72.384819,4.431152,1.2156152,0.6,0.2,0.2,0.2,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3073,1098,Helicopter,TRUE,125.370972,18.408203,1.2156152,1,0.8,1,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3074,1098,Hovercraft,FALSE,89.303123,3.881836,1.2156152,0.4,0.6,0.6,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3075,1098,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,31,40.6169472,40.6169472,high,0,male,54,yes,no,9060304
3076,1099,Ferry,FALSE,72.384819,4.431152,1.2156152,0.6,0.2,0.2,0.2,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3077,1099,Helicopter,TRUE,125.370972,18.408203,1.2156152,1,0.8,1,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3078,1099,Hovercraft,FALSE,101.027885,3.881836,1.2156152,0.4,0.6,0.6,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3079,1099,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,31,40.6169472,40.6169472,high,0,male,54,yes,no,9060304
3080,1100,Ferry,FALSE,72.384819,4.431152,1.2156152,0.6,0.2,0.2,0.2,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3081,1100,Helicopter,FALSE,195.719528,18.408203,1.2156152,1,0.8,1,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3082,1100,Hovercraft,FALSE,112.75264,3.881836,1.2156152,0.4,0.6,0.6,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3083,1100,WaterTaxi,TRUE,117.491287,2.55127,1.2156152,0.8,0.6,0.6,0.8,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3084,1101,Ferry,FALSE,72.384819,4.431152,1.2156152,0.6,0.2,0.2,0.2,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3085,1101,Helicopter,FALSE,195.719528,18.408203,1.2156152,1,0.8,1,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3086,1101,Hovercraft,FALSE,112.75264,3.881836,1.2156152,0.4,0.6,0.6,0.6,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3087,1101,WaterTaxi,TRUE,117.491287,2.55127,1.2156152,0.8,0.6,0.6,0.8,0.8,yes,31,40.6169472,40.6169472,high,2,male,54,yes,no,9060304
3088,1109,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3089,1109,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3090,1109,Hovercraft,FALSE,111.173096,3.881836,0,0.8,1,1,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3091,1109,WaterTaxi,TRUE,115.516853,2.55127,0,0.6,0.8,0.6,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3092,1110,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3093,1110,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3094,1110,Hovercraft,FALSE,158.072128,3.881836,0,0.8,1,1,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3095,1110,WaterTaxi,TRUE,115.516853,2.55127,0,0.6,0.8,0.6,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3096,1111,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3097,1111,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3098,1111,Hovercraft,FALSE,158.072128,3.881836,0,0.8,1,1,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3099,1111,WaterTaxi,TRUE,115.516853,2.55127,0,0.6,0.8,0.6,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3100,1112,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3101,1112,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060403
3102,1112,Hovercraft,TRUE,111.173096,3.881836,0,0.8,1,1,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3103,1112,WaterTaxi,FALSE,115.516853,2.55127,0,0.6,0.8,0.6,1,0.8,0,0,0,0,0,3,0,0,0,0,9060403
3104,1114,Ferry,TRUE,72.384819,4.431152,1.4678842,0.8,0.2,0.4,0.4,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3105,1114,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,64,40.6169472,40.6169472,low,0,male,21,no,yes,9060501
3106,1114,Hovercraft,FALSE,112.75264,3.881836,1.4678842,1,0.8,0.8,0.8,1,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3107,1114,WaterTaxi,FALSE,117.491287,2.55127,1.4678842,0.6,0.8,0.8,0.6,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3108,1115,Ferry,FALSE,72.384819,4.431152,1.4678842,0.8,0.2,0.4,0.4,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3109,1115,Helicopter,FALSE,195.719528,18.408203,1.4678842,0.8,0.8,1,0.8,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3110,1115,Hovercraft,FALSE,112.75264,3.881836,1.4678842,1,0.8,0.8,0.8,1,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3111,1115,WaterTaxi,TRUE,117.491287,2.55127,1.4678842,0.6,0.8,0.8,0.6,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3112,1116,Ferry,FALSE,72.384819,4.431152,1.4678842,0.8,0.2,0.4,0.4,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3113,1116,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,64,40.6169472,40.6169472,low,0,male,21,no,yes,9060501
3114,1116,Hovercraft,FALSE,112.75264,3.881836,1.4678842,1,0.8,0.8,0.8,1,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3115,1116,WaterTaxi,TRUE,117.491287,2.55127,1.4678842,0.6,0.8,0.8,0.6,0.8,yes,64,40.6169472,40.6169472,low,6,male,21,no,yes,9060501
3116,1117,Ferry,FALSE,15.066601,4.431152,0.3863821,0.8,0.2,0.4,0.2,0.8,yes,50,6.2260184,6.2260184,low,6,male,30,yes,no,9060502
3117,1117,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,50,6.2260184,6.2260184,low,0,male,30,yes,no,9060502
3118,1117,Hovercraft,FALSE,96.703545,3.881836,0.3863821,0.8,0.6,0.8,0.8,0.8,yes,50,6.2260184,6.2260184,low,6,male,30,yes,no,9060502
3119,1117,WaterTaxi,TRUE,97.429909,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,yes,50,6.2260184,6.2260184,low,6,male,30,yes,no,9060502
3120,1118,Ferry,FALSE,25.491978,4.431152,0.3863821,0.8,0.2,0.4,0.2,1,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3121,1118,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,56,13.85534,13.85534,high,0,male,29,yes,no,9060503
3122,1118,Hovercraft,FALSE,54.46072,3.881836,0.3863821,1,0.8,1,0.8,0.8,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3123,1118,WaterTaxi,TRUE,56.077179,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3124,1119,Ferry,TRUE,25.491978,4.431152,0.3863821,0.8,0.2,0.4,0.2,1,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3125,1119,Helicopter,FALSE,98.760864,18.408203,0.3863821,0.8,1,1,0.8,0.8,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3126,1119,Hovercraft,FALSE,54.46072,3.881836,0.3863821,1,0.8,1,0.8,0.8,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3127,1119,WaterTaxi,FALSE,56.077179,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,56,13.85534,13.85534,high,1,male,29,yes,no,9060503
3128,1120,Ferry,FALSE,77.919739,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,49,44.8860207,44.8860207,high,1,female,31,yes,yes,9060504
3129,1120,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,44.8860207,44.8860207,high,0,female,31,yes,yes,9060504
3130,1120,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,44.8860207,44.8860207,high,0,female,31,yes,yes,9060504
3131,1120,WaterTaxi,TRUE,88.377586,2.55127,0.3863821,0.8,1,0.8,0.8,1,no,49,44.8860207,44.8860207,high,1,female,31,yes,yes,9060504
3132,1121,Ferry,FALSE,77.919739,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,49,44.8860207,44.8860207,high,1,female,31,yes,yes,9060504
3133,1121,Helicopter,FALSE,133.365341,18.408203,0.3863821,1,0.8,0.8,0.6,1,no,49,44.8860207,44.8860207,high,1,female,31,yes,yes,9060504
3134,1121,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,44.8860207,44.8860207,high,0,female,31,yes,yes,9060504
3135,1121,WaterTaxi,TRUE,88.377586,2.55127,0.3863821,0.8,1,0.8,0.8,1,no,49,44.8860207,44.8860207,high,1,female,31,yes,yes,9060504
3136,1128,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3137,1128,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,53,6.7694912,6.7694912,low,0,male,32,yes,yes,9060601
3138,1128,Hovercraft,FALSE,96.957161,3.881836,1.4678842,0.8,1,1,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3139,1128,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,1,1,1,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3140,1129,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3141,1129,Helicopter,FALSE,188.950027,18.408203,1.4678842,0.8,1,1,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3142,1129,Hovercraft,FALSE,96.957161,3.881836,1.4678842,0.8,1,1,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3143,1129,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,1,1,1,0.8,0.8,yes,53,6.7694912,6.7694912,low,3,male,32,yes,yes,9060601
3144,1130,Ferry,TRUE,185.209671,4.431152,1.4678842,0.8,0.6,0.4,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3145,1130,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,21,108.3118591,108.3118591,high,0,male,64,yes,no,9060602
3146,1130,Hovercraft,FALSE,144.343597,3.881836,1.4678842,0.8,1,1,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3147,1130,WaterTaxi,FALSE,156.97998,2.55127,1.4678842,1,1,1,0.8,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3148,1133,Ferry,TRUE,185.209671,4.431152,1.4678842,0.8,0.6,0.4,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3149,1133,Helicopter,FALSE,209.258514,18.408203,1.4678842,0.8,1,1,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3150,1133,Hovercraft,FALSE,144.343597,3.881836,1.4678842,0.8,1,1,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3151,1133,WaterTaxi,FALSE,156.97998,2.55127,1.4678842,1,1,1,0.8,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3152,1134,Ferry,TRUE,185.209671,4.431152,1.4678842,0.8,0.6,0.4,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3153,1134,Helicopter,FALSE,209.258514,18.408203,1.4678842,0.8,1,1,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3154,1134,Hovercraft,FALSE,144.343597,3.881836,1.4678842,0.8,1,1,0.6,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3155,1134,WaterTaxi,FALSE,156.97998,2.55127,1.4678842,1,1,1,0.8,0.8,yes,21,108.3118591,108.3118591,high,1,male,64,yes,no,9060602
3156,1135,Ferry,TRUE,10.850244,4.431152,1.4678842,0.6,0.6,0.4,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3157,1135,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,36,5.3101463,5.3101463,high,0,male,44,yes,yes,9060603
3158,1135,Hovercraft,FALSE,42.478069,3.881836,1.4678842,1,1,1,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3159,1135,WaterTaxi,FALSE,43.097584,2.55127,1.4678842,1,1,1,0.8,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3160,1138,Ferry,TRUE,10.850244,4.431152,1.4678842,0.6,0.6,0.4,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3161,1138,Helicopter,FALSE,81.062027,18.408203,1.4678842,1,1,1,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3162,1138,Hovercraft,FALSE,42.478069,3.881836,1.4678842,1,1,1,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3163,1138,WaterTaxi,FALSE,43.097584,2.55127,1.4678842,1,1,1,0.8,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3164,1139,Ferry,TRUE,10.850244,4.431152,1.4678842,0.6,0.6,0.4,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3165,1139,Helicopter,FALSE,81.062027,18.408203,1.4678842,1,1,1,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3166,1139,Hovercraft,FALSE,42.478069,3.881836,1.4678842,1,1,1,0.6,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
3167,1139,WaterTaxi,FALSE,43.097584,2.55127,1.4678842,1,1,1,0.8,0.8,yes,36,5.3101463,5.3101463,high,5,male,44,yes,yes,9060603
